<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20040824,1.2146,1.2169,1.2061,1.2079,0
EURUSD,20040825,1.2078,1.2114,1.2048,1.2082,0
EURUSD,20040826,1.2082,1.212,1.2041,1.2094,0
EURUSD,20040827,1.2095,1.2134,1.1967,1.2012,0
EURUSD,20040829,1.2013,1.2013,1.2013,1.2013,0
EURUSD,20040830,1.2013,1.207,1.1986,1.2043,0
EURUSD,20040831,1.2045,1.2193,1.2041,1.2172,0
EURUSD,20040901,1.2175,1.2221,1.2143,1.2189,0
EURUSD,20040902,1.2186,1.2198,1.2139,1.2171,0
EURUSD,20040903,1.2168,1.2194,1.2038,1.2051,0
EURUSD,20040905,1.206,1.206,1.206,1.206,0
EURUSD,20040906,1.206,1.208,1.2046,1.2061,0
EURUSD,20040907,1.2061,1.211,1.2052,1.2094,0
EURUSD,20040908,1.2096,1.2191,1.2024,1.2183,0
EURUSD,20040909,1.2184,1.2245,1.2156,1.224,0
EURUSD,20040910,1.2238,1.2308,1.2196,1.2266,0
EURUSD,20040912,1.228,1.228,1.228,1.228,0
EURUSD,20040913,1.228,1.2286,1.222,1.226,0
EURUSD,20040914,1.226,1.2293,1.2221,1.2253,0
EURUSD,20040915,1.2254,1.2262,1.2132,1.2155,0
EURUSD,20040916,1.215,1.2197,1.2118,1.2186,0
EURUSD,20040917,1.2184,1.2223,1.2157,1.2183,0
EURUSD,20040919,1.2169,1.2169,1.2169,1.2169,0
EURUSD,20040920,1.2169,1.218,1.2123,1.217,0
EURUSD,20040921,1.2168,1.2344,1.2166,1.2327,0
EURUSD,20040922,1.2327,1.2331,1.2223,1.2262,0
EURUSD,20040923,1.2263,1.2333,1.2252,1.2264,0
EURUSD,20040924,1.2263,1.2362,1.2234,1.2269,0
EURUSD,20040926,1.2286,1.2286,1.2286,1.2286,0
EURUSD,20040927,1.2286,1.2314,1.2245,1.2303,0
EURUSD,20040928,1.2303,1.2347,1.2278,1.2324,0
EURUSD,20040929,1.2318,1.234,1.2286,1.2334,0
EURUSD,20040930,1.2335,1.2443,1.2313,1.2431,0
EURUSD,20041001,1.243,1.2438,1.2383,1.2392,0
EURUSD,20041003,1.2394,1.2394,1.2394,1.2394,0
EURUSD,20041004,1.2394,1.2397,1.2256,1.2287,0
EURUSD,20041005,1.2288,1.2329,1.226,1.2311,0
EURUSD,20041006,1.2312,1.2323,1.2246,1.2277,0
EURUSD,20041007,1.2277,1.2312,1.2271,1.2296,0
EURUSD,20041008,1.2293,1.2434,1.2282,1.2402,0
EURUSD,20041010,1.2408,1.2408,1.2408,1.2408,0
EURUSD,20041011,1.2408,1.2418,1.2366,1.2379,0
EURUSD,20041012,1.2378,1.2384,1.2285,1.2319,0
EURUSD,20041013,1.2318,1.2358,1.2223,1.2341,0
EURUSD,20041014,1.2341,1.2419,1.232,1.2389,0
EURUSD,20041015,1.2391,1.2506,1.2375,1.2474,0
EURUSD,20041017,1.2478,1.2478,1.2478,1.2478,0
EURUSD,20041018,1.2478,1.2535,1.2461,1.2484,0
EURUSD,20041019,1.2484,1.2525,1.2449,1.2515,0
EURUSD,20041020,1.2515,1.2628,1.2486,1.2574,0
EURUSD,20041021,1.2574,1.2651,1.257,1.2616,0
EURUSD,20041022,1.2615,1.2692,1.2597,1.2687,0
EURUSD,20041024,1.2727,1.2727,1.2727,1.2727,0
EURUSD,20041025,1.2727,1.2828,1.272,1.2805,0
EURUSD,20041026,1.2805,1.284,1.2726,1.2762,0
EURUSD,20041027,1.2761,1.2811,1.2693,1.2704,0
EURUSD,20041028,1.27,1.2764,1.2629,1.2743,0
EURUSD,20041029,1.2744,1.2797,1.2703,1.2794,0
EURUSD,20041031,1.2825,1.2825,1.2825,1.2825,0
EURUSD,20041101,1.2825,1.2826,1.2716,1.2743,0
EURUSD,20041102,1.2744,1.2749,1.2665,1.2716,0
EURUSD,20041103,1.2714,1.2831,1.2656,1.2821,0
EURUSD,20041104,1.2821,1.2896,1.2788,1.2872,0
EURUSD,20041105,1.2869,1.2977,1.2764,1.2963,0
EURUSD,20041107,1.2963,1.2963,1.2963,1.2963,0
EURUSD,20041108,1.2963,1.2987,1.29,1.2906,0
EURUSD,20041109,1.2905,1.2939,1.2881,1.2896,0
EURUSD,20041110,1.2893,1.3004,1.2848,1.2881,0
EURUSD,20041111,1.2879,1.2919,1.2856,1.2906,0
EURUSD,20041112,1.2904,1.2988,1.2873,1.2957,0
EURUSD,20041114,1.2986,1.2986,1.2986,1.2986,0
EURUSD,20041115,1.2986,1.2999,1.2914,1.2937,0
EURUSD,20041116,1.2935,1.2995,1.2917,1.2959,0
EURUSD,20041117,1.2957,1.3048,1.2949,1.3038,0
EURUSD,20041118,1.3036,1.3073,1.2939,1.2944,0
EURUSD,20041119,1.2943,1.3068,1.2936,1.3034,0
EURUSD,20041121,1.302,1.302,1.302,1.302,0
EURUSD,20041122,1.302,1.3052,1.3011,1.3036,0
EURUSD,20041123,1.3036,1.3105,1.2971,1.3093,0
EURUSD,20041124,1.3093,1.3188,1.3082,1.3174,0
EURUSD,20041125,1.3176,1.3284,1.3158,1.3252,0
EURUSD,20041126,1.3254,1.333,1.3182,1.3289,0
EURUSD,20041128,1.3266,1.3266,1.3266,1.3266,0
EURUSD,20041129,1.3266,1.3303,1.3226,1.326,0
EURUSD,20041130,1.326,1.3334,1.3231,1.3294,0
EURUSD,20041201,1.3292,1.336,1.3274,1.3343,0
EURUSD,20041202,1.3344,1.3382,1.3237,1.3258,0
EURUSD,20041203,1.3257,1.3461,1.3252,1.3459,0
EURUSD,20041205,1.3447,1.3447,1.3447,1.3447,0
EURUSD,20041206,1.3447,1.3455,1.3388,1.3392,0
EURUSD,20041207,1.3393,1.3469,1.3391,1.3428,0
EURUSD,20041208,1.3428,1.3431,1.319,1.3343,0
EURUSD,20041209,1.3344,1.3361,1.3249,1.33,0
EURUSD,20041210,1.3301,1.3301,1.3138,1.3214,0
EURUSD,20041212,1.322,1.322,1.322,1.322,0
EURUSD,20041213,1.322,1.3327,1.3215,1.3314,0
EURUSD,20041214,1.3317,1.3337,1.3258,1.3306,0
EURUSD,20041215,1.3304,1.3444,1.3258,1.3398,0
EURUSD,20041216,1.3399,1.3427,1.3202,1.325,0
EURUSD,20041217,1.325,1.332,1.3224,1.3312,0
EURUSD,20041219,1.3314,1.3314,1.3314,1.3314,0
EURUSD,20041220,1.3314,1.3407,1.3306,1.3389,0
EURUSD,20041221,1.339,1.3408,1.3349,1.3366,0
EURUSD,20041222,1.3365,1.3405,1.3342,1.339,0
EURUSD,20041223,1.3389,1.3517,1.3379,1.3508,0
EURUSD,20041224,1.3506,1.3548,1.3482,1.3533,0
EURUSD,20041226,1.3524,1.3524,1.3524,1.3524,0
EURUSD,20041227,1.3524,1.3641,1.3513,1.3621,0
EURUSD,20041228,1.3618,1.3643,1.3586,1.3591,0
EURUSD,20041229,1.3591,1.3645,1.3553,1.3603,0
EURUSD,20041230,1.3603,1.3667,1.3572,1.3623,0
EURUSD,20041231,1.3623,1.366,1.351,1.3563,0
EURUSD,20050102,1.3578,1.3578,1.3578,1.3578,0
EURUSD,20050103,1.3578,1.358,1.3382,1.3456,0
EURUSD,20050104,1.3463,1.3494,1.3247,1.3276,0
EURUSD,20050105,1.3281,1.3302,1.3215,1.3275,0
EURUSD,20050106,1.3274,1.3278,1.3153,1.3181,0
EURUSD,20050107,1.3179,1.3249,1.3023,1.3073,0
EURUSD,20050109,1.3071,1.3071,1.3071,1.3071,0
EURUSD,20050110,1.3071,1.3123,1.3057,1.3105,0
EURUSD,20050111,1.3107,1.3171,1.31,1.3113,0
EURUSD,20050112,1.3113,1.3293,1.3082,1.3254,0
EURUSD,20050113,1.3255,1.3266,1.319,1.3219,0
EURUSD,20050114,1.3208,1.3208,1.3053,1.3098,0
EURUSD,20050116,1.3106,1.3106,1.3106,1.3106,0
EURUSD,20050117,1.3106,1.3127,1.3049,1.3052,0
EURUSD,20050118,1.3046,1.3075,1.2992,1.3014,0
EURUSD,20050119,1.3012,1.3118,1.2961,1.2997,0
EURUSD,20050120,1.3,1.3031,1.292,1.2958,0
EURUSD,20050121,1.2961,1.3067,1.2932,1.2994,0
EURUSD,20050123,1.3038,1.3038,1.3038,1.3038,0
EURUSD,20050124,1.3038,1.3099,1.3027,1.3036,0
EURUSD,20050125,1.3037,1.3075,1.2943,1.2966,0
EURUSD,20050126,1.2966,1.3108,1.2962,1.3073,0
EURUSD,20050127,1.3076,1.3122,1.3009,1.304,0
EURUSD,20050128,1.3037,1.3079,1.2983,1.3041,0
EURUSD,20050130,1.302,1.302,1.302,1.302,0
EURUSD,20050131,1.302,1.3057,1.2973,1.3047,0
EURUSD,20050201,1.3047,1.3066,1.2998,1.3045,0
EURUSD,20050202,1.3046,1.3095,1.3008,1.3028,0
EURUSD,20050203,1.3029,1.3036,1.2938,1.2969,0
EURUSD,20050204,1.2969,1.3042,1.285,1.285,0
EURUSD,20050206,1.2851,1.2851,1.2851,1.2851,0
EURUSD,20050207,1.2851,1.2863,1.273,1.276,0
EURUSD,20050208,1.276,1.2799,1.2729,1.2769,0
EURUSD,20050209,1.2769,1.2815,1.2737,1.2809,0
EURUSD,20050210,1.2808,1.2905,1.2737,1.2875,0
EURUSD,20050211,1.2873,1.2895,1.2844,1.2851,0
EURUSD,20050213,1.2884,1.2884,1.2884,1.2884,0
EURUSD,20050214,1.2884,1.299,1.2878,1.2972,0
EURUSD,20050215,1.2968,1.3052,1.2951,1.3014,0
EURUSD,20050216,1.3011,1.3063,1.2957,1.302,0
EURUSD,20050217,1.3021,1.3088,1.3012,1.307,0
EURUSD,20050218,1.3071,1.3082,1.3012,1.302,0
EURUSD,20050220,1.3068,1.3068,1.3068,1.3068,0
EURUSD,20050221,1.3068,1.3077,1.303,1.306,0
EURUSD,20050222,1.3061,1.3268,1.3053,1.326,0
EURUSD,20050223,1.3258,1.3273,1.3182,1.3198,0
EURUSD,20050224,1.3202,1.327,1.3174,1.318,0
EURUSD,20050225,1.318,1.3249,1.3142,1.324,0
EURUSD,20050227,1.3249,1.3249,1.3249,1.3249,0
EURUSD,20050228,1.3249,1.3278,1.3205,1.3213,0
EURUSD,20050301,1.3216,1.3224,1.316,1.3169,0
EURUSD,20050302,1.3169,1.3179,1.3087,1.313,0
EURUSD,20050303,1.3135,1.3165,1.3095,1.3102,0
EURUSD,20050304,1.3101,1.3255,1.3086,1.3242,0
EURUSD,20050306,1.3233,1.3233,1.3233,1.3233,0
EURUSD,20050307,1.3233,1.3246,1.3178,1.3216,0
EURUSD,20050308,1.3215,1.336,1.3206,1.3347,0
EURUSD,20050309,1.3346,1.3422,1.3329,1.3374,0
EURUSD,20050310,1.3373,1.3454,1.3367,1.3435,0
EURUSD,20050311,1.3418,1.3483,1.3391,1.3459,0
EURUSD,20050313,1.3471,1.3471,1.3471,1.3471,0
EURUSD,20050314,1.3471,1.3477,1.3334,1.336,0
EURUSD,20050315,1.336,1.3409,1.3295,1.3308,0
EURUSD,20050316,1.3306,1.3439,1.3289,1.341,0
EURUSD,20050317,1.3407,1.3419,1.334,1.3377,0
EURUSD,20050318,1.3378,1.3415,1.3263,1.3315,0
EURUSD,20050320,1.3316,1.3316,1.3316,1.3316,0
EURUSD,20050321,1.3316,1.3316,1.3138,1.3156,0
EURUSD,20050322,1.3159,1.3221,1.3051,1.3073,0
EURUSD,20050323,1.3073,1.3087,1.2959,1.2987,0
EURUSD,20050324,1.2988,1.3033,1.2927,1.2927,0
EURUSD,20050325,1.2926,1.297,1.2926,1.2951,0
EURUSD,20050327,1.2958,1.2958,1.2958,1.2958,0
EURUSD,20050328,1.2958,1.2962,1.2856,1.289,0
EURUSD,20050329,1.2888,1.2955,1.2875,1.2932,0
EURUSD,20050330,1.2936,1.2983,1.2909,1.2909,0
EURUSD,20050331,1.2912,1.3019,1.2911,1.2962,0
EURUSD,20050401,1.2964,1.3055,1.2869,1.2901,0
EURUSD,20050403,1.2893,1.2893,1.2893,1.2893,0
EURUSD,20050404,1.2893,1.2905,1.2816,1.2847,0
EURUSD,20050405,1.2847,1.2878,1.28,1.2854,0
EURUSD,20050406,1.2855,1.2907,1.2839,1.2864,0
EURUSD,20050407,1.2866,1.2938,1.2839,1.2846,0
EURUSD,20050408,1.2845,1.294,1.2806,1.2878,0
EURUSD,20050410,1.2919,1.2919,1.2919,1.2919,0
EURUSD,20050411,1.2919,1.3004,1.2906,1.2966,0
EURUSD,20050412,1.2965,1.3001,1.286,1.2912,0
EURUSD,20050413,1.291,1.2952,1.2849,1.2908,0
EURUSD,20050414,1.2909,1.2914,1.2765,1.2791,0
EURUSD,20050415,1.279,1.2941,1.2777,1.2865,0
EURUSD,20050417,1.2911,1.2911,1.2911,1.2911,0
EURUSD,20050418,1.2911,1.3042,1.2874,1.3011,0
EURUSD,20050419,1.3013,1.3077,1.2979,1.3062,0
EURUSD,20050420,1.3062,1.3103,1.299,1.3084,0
EURUSD,20050421,1.3083,1.3123,1.3023,1.3045,0
EURUSD,20050422,1.3043,1.3092,1.3019,1.3054,0
EURUSD,20050424,1.3047,1.3047,1.3047,1.3047,0
EURUSD,20050425,1.3047,1.306,1.2954,1.2989,0
EURUSD,20050426,1.2992,1.3013,1.2941,1.2982,0
EURUSD,20050427,1.2981,1.2989,1.2902,1.2916,0
EURUSD,20050428,1.2916,1.2943,1.288,1.2899,0
EURUSD,20050429,1.2899,1.2979,1.2852,1.2868,0
EURUSD,20050501,1.2861,1.2861,1.2861,1.2861,0
EURUSD,20050502,1.2861,1.2872,1.2835,1.2846,0
EURUSD,20050503,1.2844,1.2913,1.2824,1.2884,0
EURUSD,20050504,1.2885,1.2972,1.2872,1.2946,0
EURUSD,20050505,1.2947,1.2989,1.2924,1.295,0
EURUSD,20050506,1.2951,1.2963,1.2804,1.2805,0
EURUSD,20050508,1.2815,1.2815,1.2815,1.2815,0
EURUSD,20050509,1.2815,1.2876,1.2789,1.2852,0
EURUSD,20050510,1.285,1.2888,1.2813,1.2884,0
EURUSD,20050511,1.2885,1.2912,1.2774,1.2814,0
EURUSD,20050512,1.2809,1.2814,1.2664,1.2676,0
EURUSD,20050513,1.2675,1.2691,1.2588,1.261,0
EURUSD,20050515,1.2601,1.2601,1.2601,1.2601,0
EURUSD,20050516,1.2601,1.265,1.2579,1.2637,0
EURUSD,20050517,1.2635,1.2663,1.2594,1.2598,0
EURUSD,20050518,1.26,1.2688,1.2583,1.2675,0
EURUSD,20050519,1.2678,1.269,1.2603,1.2629,0
EURUSD,20050520,1.2628,1.2654,1.2535,1.255,0
EURUSD,20050522,1.2549,1.2549,1.2549,1.2549,0
EURUSD,20050523,1.2549,1.2597,1.2534,1.257,0
EURUSD,20050524,1.2568,1.2629,1.2554,1.2566,0
EURUSD,20050525,1.2565,1.2618,1.2548,1.2597,0
EURUSD,20050526,1.2595,1.2612,1.2493,1.251,0
EURUSD,20050527,1.251,1.2595,1.2505,1.2578,0
EURUSD,20050529,1.2528,1.2528,1.2528,1.2528,0
EURUSD,20050530,1.2528,1.2545,1.2462,1.2476,0
EURUSD,20050531,1.2479,1.2487,1.2294,1.2305,0
EURUSD,20050601,1.2305,1.2339,1.2158,1.2192,0
EURUSD,20050602,1.2195,1.2297,1.2179,1.2266,0
EURUSD,20050603,1.2267,1.2341,1.2203,1.2224,0
EURUSD,20050605,1.2225,1.2225,1.2225,1.2225,0
EURUSD,20050606,1.2225,1.2294,1.2217,1.2253,0
EURUSD,20050607,1.2257,1.2314,1.2237,1.2277,0
EURUSD,20050608,1.2277,1.2341,1.2204,1.2235,0
EURUSD,20050609,1.2235,1.2256,1.2176,1.2226,0
EURUSD,20050610,1.2224,1.2249,1.2107,1.213,0
EURUSD,20050612,1.2112,1.2112,1.2112,1.2112,0
EURUSD,20050613,1.2112,1.2121,1.2027,1.2113,0
EURUSD,20050614,1.2114,1.2152,1.2021,1.2023,0
EURUSD,20050615,1.2024,1.2129,1.2014,1.2121,0
EURUSD,20050616,1.2119,1.2122,1.2071,1.2095,0
EURUSD,20050617,1.2097,1.2273,1.2096,1.2271,0
EURUSD,20050619,1.2213,1.2213,1.2213,1.2213,0
EURUSD,20050620,1.2213,1.2241,1.2132,1.2146,0
EURUSD,20050621,1.2142,1.2186,1.209,1.2172,0
EURUSD,20050622,1.217,1.2205,1.2097,1.2118,0
EURUSD,20050623,1.2118,1.2144,1.2016,1.2027,0
EURUSD,20050624,1.2027,1.2106,1.198,1.209,0
EURUSD,20050626,1.2106,1.2106,1.2106,1.2106,0
EURUSD,20050627,1.2106,1.2184,1.2105,1.216,0
EURUSD,20050628,1.2161,1.2175,1.2046,1.2064,0
EURUSD,20050629,1.2068,1.2111,1.2013,1.2069,0
EURUSD,20050630,1.2074,1.212,1.204,1.2084,0
EURUSD,20050701,1.2085,1.2104,1.1931,1.1931,0
EURUSD,20050703,1.1933,1.1933,1.1933,1.1933,0
EURUSD,20050704,1.1933,1.1946,1.1887,1.1904,0
EURUSD,20050705,1.1903,1.1938,1.1865,1.1925,0
EURUSD,20050706,1.1928,1.1953,1.189,1.1914,0
EURUSD,20050707,1.1925,1.2041,1.1907,1.1932,0
EURUSD,20050708,1.1941,1.1986,1.1872,1.1975,0
EURUSD,20050710,1.1968,1.1968,1.1968,1.1968,0
EURUSD,20050711,1.1968,1.2084,1.1958,1.2065,0
EURUSD,20050712,1.2068,1.2255,1.2007,1.2227,0
EURUSD,20050713,1.2239,1.224,1.2062,1.2075,0
EURUSD,20050714,1.2075,1.2123,1.2055,1.2088,0
EURUSD,20050715,1.2096,1.2137,1.2021,1.2041,0
EURUSD,20050717,1.2029,1.2029,1.2029,1.2029,0
EURUSD,20050718,1.2029,1.2083,1.2029,1.2051,0
EURUSD,20050719,1.2049,1.2064,1.1952,1.2026,0
EURUSD,20050720,1.2027,1.2188,1.1995,1.2157,0
EURUSD,20050721,1.2156,1.2254,1.2097,1.2156,0
EURUSD,20050722,1.2156,1.2189,1.2053,1.2054,0
EURUSD,20050724,1.2049,1.2049,1.2049,1.2049,0
EURUSD,20050725,1.2049,1.2086,1.2026,1.2062,0
EURUSD,20050726,1.2062,1.2063,1.1979,1.2013,0
EURUSD,20050727,1.201,1.2084,1.1964,1.2064,0
EURUSD,20050728,1.2062,1.2148,1.2034,1.2129,0
EURUSD,20050729,1.2129,1.216,1.2073,1.2122,0
EURUSD,20050731,1.2121,1.2121,1.2121,1.2121,0
EURUSD,20050801,1.2121,1.2243,1.2118,1.218,0
EURUSD,20050802,1.2182,1.2252,1.2175,1.2193,0
EURUSD,20050803,1.2191,1.2345,1.2147,1.233,0
EURUSD,20050804,1.2334,1.2402,1.2296,1.2386,0
EURUSD,20050805,1.2379,1.2464,1.2314,1.2463,0
EURUSD,20050807,1.2327,1.2327,1.2327,1.2327,0
EURUSD,20050808,1.2327,1.2389,1.2314,1.2349,0
EURUSD,20050809,1.2348,1.2414,1.2327,1.2376,0
EURUSD,20050810,1.2372,1.24,1.2335,1.2384,0
EURUSD,20050811,1.2381,1.2476,1.2376,1.2469,0
EURUSD,20050812,1.2471,1.2487,1.2382,1.244,0
EURUSD,20050814,1.245,1.245,1.245,1.245,0
EURUSD,20050815,1.245,1.2455,1.2344,1.2368,0
EURUSD,20050816,1.2367,1.2372,1.2293,1.2345,0
EURUSD,20050817,1.2349,1.2369,1.2259,1.2273,0
EURUSD,20050818,1.2275,1.2295,1.2156,1.218,0
EURUSD,20050819,1.218,1.2194,1.2124,1.2146,0
EURUSD,20050821,1.2165,1.2165,1.2165,1.2165,0
EURUSD,20050822,1.2165,1.2244,1.2154,1.2232,0
EURUSD,20050823,1.2231,1.2255,1.2188,1.2231,0
EURUSD,20050824,1.2229,1.2279,1.216,1.2271,0
EURUSD,20050825,1.227,1.2322,1.2254,1.23,0
EURUSD,20050826,1.23,1.2341,1.2274,1.2292,0
EURUSD,20050828,1.23,1.23,1.23,1.23,0
EURUSD,20050829,1.23,1.2345,1.2215,1.2234,0
EURUSD,20050830,1.2233,1.2238,1.217,1.2218,0
EURUSD,20050831,1.2215,1.2357,1.2187,1.2337,0
EURUSD,20050901,1.2336,1.2526,1.2325,1.2486,0
EURUSD,20050902,1.2485,1.2589,1.2466,1.2513,0
EURUSD,20050904,1.2534,1.2534,1.2534,1.2534,0
EURUSD,20050905,1.2534,1.2584,1.2509,1.2523,0
EURUSD,20050906,1.2523,1.2525,1.244,1.2455,0
EURUSD,20050907,1.2453,1.2537,1.2403,1.2412,0
EURUSD,20050908,1.2411,1.2453,1.238,1.2392,0
EURUSD,20050909,1.2391,1.2447,1.2372,1.2408,0
EURUSD,20050911,1.2399,1.2399,1.2399,1.2399,0
EURUSD,20050912,1.2399,1.2415,1.2268,1.2286,0
EURUSD,20050913,1.2285,1.2317,1.2242,1.2275,0
EURUSD,20050914,1.2276,1.2331,1.2262,1.2275,0
EURUSD,20050915,1.2275,1.2286,1.2189,1.2232,0
EURUSD,20050916,1.2233,1.2309,1.2198,1.2235,0
EURUSD,20050918,1.2148,1.2148,1.2148,1.2148,0
EURUSD,20050919,1.2148,1.2173,1.2097,1.2134,0
EURUSD,20050920,1.2135,1.2185,1.2109,1.2116,0
EURUSD,20050921,1.2114,1.224,1.2111,1.2227,0
EURUSD,20050922,1.2232,1.2269,1.2135,1.2152,0
EURUSD,20050923,1.2153,1.2172,1.2025,1.2037,0
EURUSD,20050925,1.2024,1.2024,1.2024,1.2024,0
EURUSD,20050926,1.2024,1.208,1.2008,1.2069,0
EURUSD,20050927,1.2071,1.2083,1.1976,1.2015,0
EURUSD,20050928,1.2016,1.2071,1.1989,1.2054,0
EURUSD,20050929,1.2059,1.2075,1.2004,1.2015,0
EURUSD,20050930,1.2019,1.2081,1.1994,1.2029,0
EURUSD,20051002,1.2017,1.2017,1.2017,1.2017,0
EURUSD,20051003,1.2017,1.2035,1.1898,1.1905,0
EURUSD,20051004,1.1907,1.1944,1.1903,1.1917,0
EURUSD,20051005,1.1916,1.2018,1.1912,1.2007,0
EURUSD,20051006,1.2009,1.2206,1.1997,1.2168,0
EURUSD,20051007,1.2169,1.2179,1.2093,1.2126,0
EURUSD,20051009,1.2111,1.2111,1.2111,1.2111,0
EURUSD,20051010,1.2111,1.2153,1.2045,1.2049,0
EURUSD,20051011,1.2047,1.2056,1.1971,1.1981,0
EURUSD,20051012,1.1982,1.2053,1.1951,1.2027,0
EURUSD,20051013,1.2023,1.2039,1.1912,1.2016,0
EURUSD,20051014,1.2014,1.2109,1.1976,1.2075,0
EURUSD,20051016,1.2017,1.2017,1.2017,1.2017,0
EURUSD,20051017,1.2017,1.2125,1.2004,1.2009,0
EURUSD,20051018,1.201,1.2015,1.1917,1.1953,0
EURUSD,20051019,1.195,1.2002,1.1871,1.197,0
EURUSD,20051020,1.197,1.2024,1.1946,1.2012,0
EURUSD,20051021,1.2017,1.2077,1.1925,1.1951,0
EURUSD,20051023,1.1941,1.1941,1.1941,1.1941,0
EURUSD,20051024,1.1941,1.202,1.1918,1.1974,0
EURUSD,20051025,1.1971,1.2115,1.1934,1.2111,0
EURUSD,20051026,1.2111,1.2137,1.2046,1.2058,0
EURUSD,20051027,1.2058,1.2173,1.2041,1.2141,0
EURUSD,20051028,1.2139,1.217,1.2045,1.2063,0
EURUSD,20051030,1.2059,1.2059,1.2059,1.2059,0
EURUSD,20051031,1.2059,1.2089,1.1965,1.1986,0
EURUSD,20051101,1.1981,1.2041,1.197,1.2022,0
EURUSD,20051102,1.2018,1.2083,1.1985,1.2062,0
EURUSD,20051103,1.2065,1.2082,1.1931,1.1949,0
EURUSD,20051104,1.1948,1.1992,1.18,1.1809,0
EURUSD,20051106,1.1804,1.1804,1.1804,1.1804,0
EURUSD,20051107,1.1804,1.1831,1.1774,1.1791,0
EURUSD,20051108,1.1788,1.1793,1.1705,1.1767,0
EURUSD,20051109,1.1766,1.1789,1.1714,1.1775,0
EURUSD,20051110,1.1773,1.1796,1.1668,1.1669,0
EURUSD,20051111,1.1672,1.1739,1.1669,1.1734,0
EURUSD,20051113,1.173,1.173,1.173,1.173,0
EURUSD,20051114,1.173,1.1773,1.1658,1.1689,0
EURUSD,20051115,1.1687,1.1736,1.1637,1.1729,0
EURUSD,20051116,1.1732,1.1732,1.1643,1.1675,0
EURUSD,20051117,1.1674,1.1762,1.1641,1.1744,0
EURUSD,20051118,1.1745,1.1794,1.1661,1.1772,0
EURUSD,20051120,1.1774,1.1774,1.1774,1.1774,0
EURUSD,20051121,1.1774,1.1837,1.1715,1.1729,0
EURUSD,20051122,1.1731,1.1826,1.1684,1.1809,0
EURUSD,20051123,1.1812,1.1868,1.1761,1.1806,0
EURUSD,20051124,1.1804,1.1825,1.1767,1.1779,0
EURUSD,20051125,1.1779,1.1781,1.1708,1.1719,0
EURUSD,20051127,1.1713,1.1713,1.1713,1.1713,0
EURUSD,20051128,1.1713,1.1903,1.1679,1.1844,0
EURUSD,20051129,1.1843,1.1862,1.1735,1.1766,0
EURUSD,20051130,1.1764,1.1804,1.1751,1.1796,0
EURUSD,20051201,1.1795,1.1804,1.1687,1.1739,0
EURUSD,20051202,1.1738,1.1741,1.1658,1.1709,0
EURUSD,20051204,1.1716,1.1716,1.1716,1.1716,0
EURUSD,20051205,1.1716,1.1819,1.1686,1.1783,0
EURUSD,20051206,1.1785,1.1803,1.1753,1.1799,0
EURUSD,20051207,1.1797,1.1798,1.1701,1.1715,0
EURUSD,20051208,1.1713,1.185,1.1701,1.1811,0
EURUSD,20051209,1.181,1.1837,1.1764,1.1812,0
EURUSD,20051211,1.1787,1.1787,1.1787,1.1787,0
EURUSD,20051212,1.1787,1.1976,1.1787,1.1955,0
EURUSD,20051213,1.1952,1.1971,1.1903,1.1946,0
EURUSD,20051214,1.1944,1.2051,1.1943,1.1974,0
EURUSD,20051215,1.1972,1.2039,1.1933,1.1963,0
EURUSD,20051216,1.1964,1.2028,1.1933,1.2013,0
EURUSD,20051218,1.2035,1.2035,1.2035,1.2035,0
EURUSD,20051219,1.2035,1.2038,1.1974,1.2003,0
EURUSD,20051220,1.2003,1.2012,1.1837,1.1874,0
EURUSD,20051221,1.1869,1.191,1.1797,1.183,0
EURUSD,20051222,1.183,1.1897,1.1808,1.1869,0
EURUSD,20051223,1.187,1.1884,1.183,1.187,0
EURUSD,20051227,1.1836,1.1877,1.1822,1.185,0
EURUSD,20051228,1.1853,1.193,1.1811,1.1844,0
EURUSD,20051229,1.1845,1.1881,1.1813,1.1847,0
EURUSD,20051230,1.1848,1.1887,1.1776,1.1838,0
EURUSD,20060101,1.1839,1.1839,1.1839,1.1839,0
EURUSD,20060102,1.1839,1.1867,1.18,1.1812,0
EURUSD,20060103,1.1814,1.2034,1.1813,1.203,0
EURUSD,20060104,1.2033,1.2134,1.2022,1.211,0
EURUSD,20060105,1.2108,1.2122,1.2064,1.2104,0
EURUSD,20060106,1.2104,1.2181,1.2075,1.2139,0
EURUSD,20060108,1.214,1.214,1.214,1.214,0
EURUSD,20060109,1.214,1.2152,1.2053,1.2073,0
EURUSD,20060110,1.2072,1.2109,1.2034,1.2059,0
EURUSD,20060111,1.2058,1.2145,1.2042,1.2138,0
EURUSD,20060112,1.2136,1.2163,1.2004,1.2042,0
EURUSD,20060113,1.2043,1.2151,1.2027,1.2115,0
EURUSD,20060115,1.2134,1.2134,1.2134,1.2134,0
EURUSD,20060116,1.2134,1.2165,1.2101,1.2115,0
EURUSD,20060117,1.2116,1.214,1.2048,1.2106,0
EURUSD,20060118,1.2104,1.2159,1.2066,1.2105,0
EURUSD,20060119,1.2105,1.212,1.2051,1.2089,0
EURUSD,20060120,1.2088,1.2146,1.2038,1.2133,0
EURUSD,20060122,1.2132,1.2167,1.2132,1.2166,0
